year,month,day,hour,day-ahead-forecast,actual-demand,error,abs-error,error-percentage
2023,12,4,5,6077.0,6282.54,-205.53999999999996,205.53999999999996,3.2716067068415
2023,12,4,8,7751.0,7676.92,74.07999999999993,74.07999999999993,0.9649703266414126
2023,12,4,11,7852.0,8416.65,-564.6499999999996,564.6499999999996,6.708726155893374
2023,12,4,14,8530.0,8520.25,9.75,9.75,0.11443326193480238
2023,12,4,17,9334.0,8955.32,378.6800000000003,378.6800000000003,4.228547946918707
2023,12,4,20,9497.0,8488.44,1008.5599999999995,1008.5599999999995,11.881570700859044
2023,12,4,23,7806.0,7409.25,396.75,396.75,5.354792995242433
2023,12,5,2,5833.0,6111.9,-278.89999999999964,278.89999999999964,4.563229110423921
2023,12,5,5,5893.0,6049.05,-156.05000000000018,156.05000000000018,2.5797439267323
2023,12,5,8,7229.0,7140.1,88.89999999999964,88.89999999999964,1.2450806011120241
2023,12,5,11,7730.0,7888.25,-158.25,158.25,2.0061483852565525
2023,12,5,14,7986.0,7833.81,152.1899999999996,152.1899999999996,1.9427328464693372
2023,12,5,17,8676.0,8074.76,601.2399999999998,601.2399999999998,7.445917897250194
2023,12,5,20,8069.0,7236.87,832.1300000000001,832.1300000000001,11.49847931495246
2023,12,5,23,7160.0,6636.1,523.8999999999996,523.8999999999996,7.894697186600558
2023,12,6,2,5719.0,5886.35,-167.35000000000036,167.35000000000036,2.8430181691540657
2023,12,6,5,5791.0,5927.98,-136.97999999999956,136.97999999999956,2.3107365409464875
2023,12,6,8,6461.0,6559.42,-98.42000000000007,98.42000000000007,1.5004375386848239
2023,12,6,11,7250.0,8051.35,-801.3500000000004,801.3500000000004,9.952989250249962
2023,12,6,14,7510.0,7842.75,-332.75,332.75,4.242771986866852
2023,12,6,17,8330.0,8001.02,328.97999999999956,328.97999999999956,4.111725754966236
2023,12,6,20,9057.0,8249.83,807.1700000000001,807.1700000000001,9.78408039923247
2023,12,6,23,7775.0,7337.59,437.40999999999985,437.40999999999985,5.9612216000076295
2023,12,0,2,5768.0,5961.87,-193.8699999999999,193.8699999999999,3.2518320594041783
2023,12,0,5,5888.0,5969.73,-81.72999999999956,81.72999999999956,1.3690736431965862
2023,12,0,8,7713.0,7541.97,171.02999999999975,171.02999999999975,2.267709895425197
2023,12,0,11,8020.0,8121.38,-101.38000000000011,101.38000000000011,1.248310016278023
2023,12,0,14,8280.0,8286.13,-6.1299999999992,6.1299999999992,0.07397904691332624
2023,12,0,17,9343.0,9081.47,261.53000000000065,261.53000000000065,2.879820117227725
2023,12,0,20,9478.0,8877.23,600.7700000000004,600.7700000000004,6.767538973305867
2023,12,0,23,7952.0,7621.9,330.10000000000036,330.10000000000036,4.330941103924223
2023,12,1,2,5908.0,6235.43,-327.4300000000003,327.4300000000003,5.251121414240883
2023,12,1,5,5981.0,6002.93,-21.93000000000029,21.93000000000029,0.3653216012847108
2023,12,1,8,7713.0,7352.66,360.34000000000015,360.34000000000015,4.900811407028207
2023,12,1,11,7880.0,7835.75,44.25,44.25,0.5647193950802412
2023,12,1,14,8140.0,8229.52,-89.52000000000044,89.52000000000044,1.0877912685065523
2023,12,1,17,9152.0,8820.74,331.2600000000002,331.2600000000002,3.755467228373132
2023,12,1,20,9289.0,8743.45,545.5499999999993,545.5499999999993,6.239527875152248
2023,12,1,23,7811.0,7520.77,290.22999999999956,290.22999999999956,3.8590463476479075
2023,12,2,2,5957.0,6200.74,-243.73999999999978,243.73999999999978,3.930821160055087
2023,12,2,5,6026.0,6268.02,-242.02000000000044,242.02000000000044,3.861187424417925
2023,12,2,8,7579.0,7559.68,19.31999999999971,19.31999999999971,0.2555663731798133
2023,12,2,11,7780.0,8018.49,-238.48999999999978,238.48999999999978,2.9742507629241888
2023,12,2,14,8621.0,8437.46,183.54000000000087,183.54000000000087,2.1752992014184467
2023,12,2,17,9583.0,9372.85,210.14999999999964,210.14999999999964,2.2421141915212517
2023,12,2,20,9688.0,9065.09,622.9099999999999,622.9099999999999,6.871525820482752
2023,12,2,23,7935.0,7761.03,173.97000000000025,173.97000000000025,2.2415839134754054
2023,12,3,2,6054.0,6346.31,-292.3100000000004,292.3100000000004,4.605983634584512
2023,12,3,5,6285.0,6388.92,-103.92000000000007,103.92000000000007,1.626565992374299
2023,12,3,8,8093.0,7979.83,113.17000000000007,113.17000000000007,1.4182006383594647
2023,12,3,11,8686.0,8572.36,113.63999999999942,113.63999999999942,1.3256559453872612
2023,12,3,14,9285.0,9102.56,182.4400000000005,182.4400000000005,2.0042713258687725
2023,12,3,17,10192.0,9589.24,602.7600000000002,602.7600000000002,6.285795328931179
2023,12,3,20,10228.0,9251.53,976.4699999999993,976.4699999999993,10.554686630211428
2023,12,3,23,8322.0,7800.47,521.5299999999997,521.5299999999997,6.685879184203
2023,12,4,2,6152.0,6196.47,-44.470000000000255,44.470000000000255,0.7176666715081369
2023,12,4,5,6235.0,6361.62,-126.61999999999989,126.61999999999989,1.9903735212100044
2023,12,4,8,7992.0,7643.82,348.1800000000003,348.1800000000003,4.555052316773554
2023,12,4,11,8006.0,8510.84,-504.84000000000015,504.84000000000015,5.931729418012795
2023,12,4,14,8506.0,8248.26,257.7399999999998,257.7399999999998,3.1247802566844376
2023,12,4,17,9362.0,9051.81,310.1900000000005,310.1900000000005,3.426828446465409
2023,12,4,20,9398.0,8848.8,549.2000000000007,549.2000000000007,6.206491275653205
2023,12,4,23,7827.0,7820.99,6.010000000000218,6.010000000000218,0.07684449155414108
2023,12,5,2,6043.0,6201.72,-158.72000000000025,158.72000000000025,2.5592900034184107
2023,12,5,5,5917.0,6271.11,-354.1099999999997,354.1099999999997,5.64668774746416
2023,12,5,8,7006.0,7241.81,-235.8100000000004,235.8100000000004,3.256230141359693
2023,12,5,11,7590.0,8074.98,-484.97999999999956,484.97999999999956,6.005959147886429
2023,12,5,14,7970.0,8016.29,-46.289999999999964,46.289999999999964,0.57744916912936
2023,12,5,17,8220.0,8307.86,-87.86000000000058,87.86000000000058,1.0575527271764398
2023,12,5,20,7380.0,7683.23,-303.22999999999956,303.22999999999956,3.9466474386423367
2023,12,5,23,6786.0,7019.89,-233.89000000000033,233.89000000000033,3.331818589749987
2023,12,6,2,5827.0,5891.88,-64.88000000000011,64.88000000000011,1.1011765344847502
2023,12,6,5,5784.0,5883.34,-99.34000000000015,99.34000000000015,1.688496670258733
2023,12,6,8,6136.0,6472.77,-336.77000000000044,336.77000000000044,5.202872958563342
2023,12,6,11,6710.0,7202.96,-492.96000000000004,492.96000000000004,6.84385308262159
2023,12,6,14,6938.0,7386.3,-448.3000000000002,448.3000000000002,6.06934459743038
2023,12,6,17,7729.0,7711.3,17.699999999999818,17.699999999999818,0.2295332823259349
2023,12,6,20,8229.0,8429.19,-200.1900000000005,200.1900000000005,2.374961295213425
2023,12,6,23,7255.0,7411.94,-156.9399999999996,156.9399999999996,2.1173943663872024
2023,12,0,2,5808.0,5930.73,-122.72999999999956,122.72999999999956,2.069391120486004
2023,12,0,5,5920.0,6164.98,-244.97999999999956,244.97999999999956,3.9737355190122203
2023,12,0,8,7643.0,7739.98,-96.97999999999956,96.97999999999956,1.2529748138884025
2023,12,0,11,7935.0,8339.52,-404.52000000000044,404.52000000000044,4.850638885691268
2023,12,0,14,8390.0,8256.55,133.45000000000073,133.45000000000073,1.6162925192725865
2023,12,0,17,9270.0,9251.49,18.51000000000022,18.51000000000022,0.2000758796691151
2023,12,0,20,9069.0,9263.69,-194.6900000000005,194.6900000000005,2.1016463202028617
2023,12,0,23,7818.0,7738.28,79.72000000000025,79.72000000000025,1.0302030942276612
2023,12,1,2,5981.0,6235.57,-254.5699999999997,254.5699999999997,4.0825457817007855
2023,12,1,5,6102.0,6242.64,-140.64000000000033,140.64000000000033,2.2528930068048183
2023,12,1,8,7911.0,7829.79,81.21000000000004,81.21000000000004,1.0371925683830605
2023,12,1,11,8120.0,8205.51,-85.51000000000022,85.51000000000022,1.0421046345687253
2023,12,1,14,8526.0,8527.67,-1.6700000000000728,1.6700000000000728,0.019583309391663525
2023,12,1,17,9401.0,8982.37,418.6299999999992,418.6299999999992,4.660573991051351
2023,12,1,20,9148.0,9355.87,-207.8700000000008,207.8700000000008,2.2218136848844714
2023,12,1,23,7941.0,7790.95,150.05000000000018,150.05000000000018,1.9259525475070458
2023,12,2,2,5982.0,6272.15,-290.14999999999964,290.14999999999964,4.626005436732215
2023,12,2,5,6106.0,6114.73,-8.729999999999563,8.729999999999563,0.1427699996565599
2023,12,2,8,7861.0,7902.69,-41.6899999999996,41.6899999999996,0.5275418876357241
2023,12,2,11,7870.0,8198.31,-328.3099999999995,328.3099999999995,4.004605827298547
2023,12,2,14,8276.0,8257.19,18.80999999999949,18.80999999999949,0.22780146756946965
2023,12,2,17,9207.0,9153.0,54.0,54.0,0.5899705014749262
2023,12,2,20,9214.0,9617.83,-403.8299999999999,403.8299999999999,4.19876417029621
2023,12,2,23,7787.0,8023.71,-236.71000000000004,236.71000000000004,2.9501315476257246
2023,12,3,2,5972.0,6427.88,-455.8800000000001,455.8800000000001,7.092229475348017
2023,12,3,5,6118.0,6341.91,-223.90999999999985,223.90999999999985,3.530639823018615
2023,12,3,8,7992.0,8057.59,-65.59000000000015,65.59000000000015,0.8140151087359887
2023,12,3,11,8020.0,8394.24,-374.2399999999998,374.2399999999998,4.458295211954861
2023,12,3,14,8324.0,8283.2,40.79999999999927,40.79999999999927,0.49256326057561417
2023,12,3,17,9167.0,9436.92,-269.9200000000001,269.9200000000001,2.8602552527731513
2023,12,3,20,9414.0,9777.87,-363.8700000000008,363.8700000000008,3.7213626280570384
2023,12,3,23,7826.0,8059.21,-233.21000000000004,233.21000000000004,2.8937079440788867
2023,12,4,2,6087.0,6364.3,-277.3000000000002,277.3000000000002,4.357117043508323
2023,12,4,5,6316.0,6441.49,-125.48999999999978,125.48999999999978,1.9481517474994108
2023,12,4,8,8205.0,8045.13,159.8699999999999,159.8699999999999,1.9871649059741716
2023,12,4,11,8359.0,8836.93,-477.9300000000003,477.9300000000003,5.408326194730527
2023,12,4,14,8497.0,8752.43,-255.4300000000003,255.4300000000003,2.918389521538593
2023,12,4,17,9309.0,9656.67,-347.6700000000001,347.6700000000001,3.6003094234347874
2023,12,4,20,9838.0,9738.29,99.70999999999913,99.70999999999913,1.023896392487789
2023,12,4,23,8130.0,8236.51,-106.51000000000022,106.51000000000022,1.2931447906941194
2023,12,5,2,6172.0,6658.36,-486.3599999999997,486.3599999999997,7.3045014087553035
2023,12,5,5,6249.0,6517.7,-268.6999999999998,268.6999999999998,4.122619942617792
2023,12,5,8,7810.0,7796.13,13.86999999999989,13.86999999999989,0.17790878294743534
2023,12,5,11,8781.0,9355.02,-574.0200000000004,574.0200000000004,6.135956951454945
2023,12,5,14,9170.0,9110.85,59.149999999999636,59.149999999999636,0.6492259229380314
2023,12,5,17,9491.0,9218.94,272.0599999999995,272.0599999999995,2.951098499393634
2023,12,5,20,8579.0,8336.22,242.78000000000065,242.78000000000065,2.9123511615576447
2023,12,5,23,7507.0,7516.3,-9.300000000000182,9.300000000000182,0.12373109109535518
2023,12,6,2,6019.0,6341.04,-322.03999999999996,322.03999999999996,5.078662175289858
2023,12,6,5,5966.0,6368.27,-402.27000000000044,402.27000000000044,6.316786191540253
2023,12,6,8,6562.0,7256.97,-694.9700000000003,694.9700000000003,9.57658637144704
2023,12,6,11,7761.0,8928.03,-1167.0300000000007,1167.0300000000007,13.071528657497797
2023,12,6,14,8210.0,9063.07,-853.0699999999997,853.0699999999997,9.412594187179396
2023,12,6,17,8795.0,9110.22,-315.21999999999935,315.21999999999935,3.4600701190531007
2023,12,6,20,9536.0,9567.66,-31.659999999999854,31.659999999999854,0.3309064076273598
2023,12,6,23,8235.0,8048.63,186.3699999999999,186.3699999999999,2.3155493543621697
2023,12,0,2,6132.0,6302.24,-170.23999999999978,170.23999999999978,2.7012617735916082
2023,12,0,5,6383.0,6455.24,-72.23999999999978,72.23999999999978,1.1190908471257426
2023,12,0,8,8768.0,8542.93,225.0699999999997,225.0699999999997,2.6345761934137313
2023,12,0,11,9156.0,9294.33,-138.32999999999993,138.32999999999993,1.4883267540532767
2023,12,0,14,9487.0,9374.4,112.60000000000036,112.60000000000036,1.201143539853221
2023,12,0,17,10349.0,10033.78,315.21999999999935,315.21999999999935,3.141587716693004
2023,12,0,20,10617.0,10163.23,453.77000000000044,453.77000000000044,4.4648207312045525
2023,12,0,23,8665.0,8355.76,309.2399999999998,309.2399999999998,3.700920083870286
2023,12,1,2,6321.0,6552.86,-231.85999999999967,231.85999999999967,3.538302359580392
2023,12,1,5,6482.0,6603.28,-121.27999999999975,121.27999999999975,1.8366629917253205
2023,12,1,8,8803.0,8289.43,513.5699999999997,513.5699999999997,6.19548026824522
2023,12,1,11,8509.0,8433.34,75.65999999999985,75.65999999999985,0.8971534409854204
2023,12,1,14,8652.0,8504.53,147.46999999999935,147.46999999999935,1.7340170473853267
2023,12,1,17,9642.0,9300.15,341.85000000000036,341.85000000000036,3.6757471653683047
2023,12,1,20,10498.0,9773.29,724.7099999999991,724.7099999999991,7.415210231150401
2023,12,1,23,8672.0,8006.2,665.8000000000002,665.8000000000002,8.316055057330571
2023,12,2,2,6217.0,6131.74,85.26000000000022,85.26000000000022,1.3904699155541531
2023,12,2,5,6397.0,6352.79,44.210000000000036,44.210000000000036,0.6959147083407453
2023,12,2,8,8297.0,8025.23,271.77000000000044,271.77000000000044,3.3864449990841443
2023,12,2,11,8109.0,8375.35,-266.35000000000036,266.35000000000036,3.1801656050194955
2023,12,2,14,8357.0,8650.33,-293.3299999999999,293.3299999999999,3.39096889945239
2023,12,2,17,9467.0,9137.39,329.6100000000006,329.6100000000006,3.6072664075846665
2023,12,2,20,10143.0,9658.25,484.75,484.75,5.019025185722051
2023,12,2,23,8399.0,8149.73,249.27000000000044,249.27000000000044,3.058628936173351
2023,12,3,2,6101.0,6377.93,-276.9300000000003,276.9300000000003,4.342004380731684
2023,12,3,5,6220.0,6427.09,-207.09000000000015,207.09000000000015,3.2221425248440605
2023,12,3,8,8152.0,7828.11,323.8900000000003,323.8900000000003,4.137524894259283
2023,12,3,11,8279.0,8282.92,-3.9200000000000728,3.9200000000000728,0.047326305216035806
2023,12,3,14,8531.0,8345.42,185.57999999999993,185.57999999999993,2.223734695198084
2023,12,3,17,9404.0,9370.89,33.11000000000058,33.11000000000058,0.3533282324304371
2023,12,3,20,9814.0,9588.63,225.3700000000008,225.3700000000008,2.3503879073444365
2023,12,3,23,8255.0,7999.58,255.42000000000007,255.42000000000007,3.1929176281754805
2023,12,4,2,6122.0,6366.59,-244.59000000000015,244.59000000000015,3.841774010891233
2023,12,4,5,6201.0,6382.44,-181.4399999999996,181.4399999999996,2.842799932314281
2023,12,4,8,7915.0,7958.8,-43.80000000000018,43.80000000000018,0.5503342212393851
2023,12,4,11,8154.0,8538.39,-384.3899999999994,384.3899999999994,4.501902583508126
2023,12,4,14,8416.0,8197.13,218.8700000000008,218.8700000000008,2.6700808697678435
2023,12,4,17,9359.0,9193.02,165.97999999999956,165.97999999999956,1.8055002599798495
2023,12,4,20,9839.0,9459.77,379.22999999999956,379.22999999999956,4.00887125162662
2023,12,4,23,8195.0,8173.86,21.140000000000327,21.140000000000327,0.2586293379137926
2023,12,5,2,6090.0,6356.22,-266.22000000000025,266.22000000000025,4.188338352039424
2023,12,5,5,6086.0,6240.52,-154.52000000000044,154.52000000000044,2.4760757116394214
2023,12,5,8,7657.0,7412.24,244.76000000000022,244.76000000000022,3.3021057062372536
2023,12,5,11,7868.0,8150.6,-282.60000000000036,282.60000000000036,3.467229406424071
2023,12,5,14,7826.0,7957.99,-131.98999999999978,131.98999999999978,1.658584642604474
2023,12,5,17,8775.0,8651.62,123.3799999999992,123.3799999999992,1.426091298508247
2023,12,5,20,8406.0,8042.82,363.1800000000003,363.1800000000003,4.515580356143745
2023,12,5,23,7309.0,7325.33,-16.329999999999927,16.329999999999927,0.2229251105410941
2023,12,6,2,5988.0,6022.4,-34.399999999999636,34.399999999999636,0.5712008501593989
2023,12,6,5,5929.0,5840.3,88.69999999999982,88.69999999999982,1.5187575980685892
2023,12,6,8,6615.0,6538.74,76.26000000000022,76.26000000000022,1.1662797419686395
2023,12,6,11,7093.0,7273.79,-180.78999999999996,180.78999999999996,2.4854993064138498
2023,12,6,14,6910.0,7312.03,-402.02999999999975,402.02999999999975,5.498199542397936
2023,12,6,17,8185.0,8019.7,165.30000000000018,165.30000000000018,2.061174358143075
2023,12,6,20,9169.0,8854.74,314.2600000000002,314.2600000000002,3.5490595997172165
2023,12,6,23,7982.0,7853.36,128.64000000000033,128.64000000000033,1.6380249982173276
2023,12,0,2,5870.0,6219.76,-349.7600000000002,349.7600000000002,5.623368104235536
2023,12,0,5,6100.0,6250.34,-150.34000000000015,150.34000000000015,2.405309151182178
2023,12,0,8,8154.0,7767.41,386.59000000000015,386.59000000000015,4.977077301185339
2023,12,0,11,8137.0,8261.66,-124.65999999999985,124.65999999999985,1.5088977275753281
2023,12,0,14,8146.0,8540.8,-394.7999999999993,394.7999999999993,4.6225177969276805
2023,12,0,17,9379.0,9102.55,276.4500000000007,276.4500000000007,3.037061043334019
2023,12,0,20,9879.0,9528.5,350.5,350.5,3.6784383691032168
2023,12,0,23,8263.0,7889.7,373.3000000000002,373.3000000000002,4.731485354322727
